# NCBI taxid / refseq / STRING 
9606	NP_003365|XP_005272132	9606.ENSP00000265333
9606	NP_001107047|NP_001287782|NP_057592|XP_006714705|XP_006714706|XP_006714707|XP_006714708|XP_006714709	9606.ENSP00000265334
9606	NP_000931	9606.ENSP00000265627
9606	NP_001230695|NP_001277058|NP_001277059|NP_060209|XP_005271067|XP_006710818|XP_006710819	9606.ENSP00000361060
9606	NP_001167558|NP_001167559|NP_006525|NP_858045	9606.ENSP00000361066
9606	NP_665810	9606.ENSP00000436836
9606	NP_001171588|NP_001171589|NP_004888	9606.ENSP00000361064
9606	NP_055620	9606.ENSP00000406027
9606	NP_001096630|NP_001096631	9606.ENSP00000406026
9606	NP_689626|XP_005273456	9606.ENSP00000303077
9606	NP_001272979|NP_001272980|NP_055974|XP_005273909|XP_006718545	9606.ENSP00000064778
9606	NP_778224	9606.ENSP00000443017
9606	NP_115728|XP_005268185|XP_006720337|XP_006720338	9606.ENSP00000216807
9606	NP_001284663|NP_689688	9606.ENSP00000311319
9606	NP_001139317|NP_002932|NP_598334|XP_006713339|XP_006713340|XP_006713341	9606.ENSP00000420321
9606	NP_058626|XP_005248029|XP_005248030	9606.ENSP00000305810
9606	NP_001032407|XP_005256536|XP_005256538|XP_005256539|XP_005256540|XP_006721524|XR_250575|XR_250576	9606.ENSP00000461386
9606	NP_001271427|NP_001271428|NP_689559|XP_006721507|XP_006721508|XP_006721509	9606.ENSP00000461382
9606	XP_005276693	9606.ENSP00000479069
9606	NP_008870|XP_005268078	9606.ENSP00000216373
9606	NP_001284576|NP_001284577|NP_006305|XP_006710342|XP_006710343|XP_006710345	9606.ENSP00000363371
9606	NP_000383|XP_006717693|XP_006717694	9606.ENSP00000359478
9606	NP_620411|XP_005271777	9606.ENSP00000278927
9606	NP_001164402|NP_005929	9606.ENSP00000363377
9606	NP_620412|NP_733839|XP_005257071|XP_005257072|XP_005257073|XP_005257075|XP_006721744	9606.ENSP00000284073
9606	NP_001152849|NP_001152850|NP_001152851|NP_001152852|NP_073601|XP_005256156|XP_005256157|XP_005256158|XP_005256160|XP_005256162|XP_005256163|XP_005256164|XP_005256170|XP_006721310|XP_006721311|XP_006721312|XP_006721313|XP_006721314	9606.ENSP00000354152
9606	NP_001276087|NP_001276088|NP_115960	9606.ENSP00000253673
9606	NP_001287824|NP_001287825|NP_660201|XP_005274171	9606.ENSP00000324960
9606	NP_006276	9606.ENSP00000481045
9606	NP_001254656|NP_055775|XP_005257227|XP_005257229|XP_006721839|XP_006721840|XP_006721841|XP_006721842|XP_006721843	9606.ENSP00000407193
9606	NP_776169	9606.ENSP00000350364
9606	NP_003226|XP_005251097|XP_005251099|XP_005251100|XP_006716685|XP_006716686	9606.ENSP00000220616
9606	NP_001229786|NP_001229787|NP_001229788|NP_001229789|NP_001229790|NP_001229791|NP_001287844|NP_001287845|NP_001287846|NP_002722|NP_891993|NP_997461|XP_005271072|XP_005271073|XP_005271074|XP_005271075|XP_005271076|XP_005271077|XP_006710821	9606.ENSP00000359719
9606	NP_899063|XP_005263655|XP_006712363	9606.ENSP00000303148
9606	NP_055872	9606.ENSP00000444596
9606	NP_001026868|NP_036404|XP_006719387|XP_006719389|XP_006719390|XP_006719391|XP_006719392|XP_006719393	9606.ENSP00000448073
9606	NP_620138	9606.ENSP00000293771
9606	NP_001186130|NP_001186131|NP_078963|XP_005247834|XP_005247836|XP_006713810|XP_006713811	9606.ENSP00000390232
9606	NP_003024|NP_775479|XP_005251080|XP_005251081|XP_005251082|XP_006716680	9606.ENSP00000428540
9606	NP_000381|NP_001138886|XP_006724678	9606.ENSP00000350386
9606	NP_000808|NP_038473|XP_005246500|XP_005246501	9606.ENSP00000350928
9606	NP_001257401|NP_002379	9606.ENSP00000480987
9606	NP_000420|XP_005269899	9606.ENSP00000361287
9606	NP_001094282|NP_071342	9606.ENSP00000293778
9606	NP_001129426|NP_001248379|NP_001248380|NP_113620|XP_005272281|XP_005272282	9606.ENSP00000361285
9606	NP_001152960|NP_110391|XP_006711598	9606.ENSP00000355157
9606	NP_001123608|NP_001123609|NP_001123610|NP_065902	9606.ENSP00000355402
9606	NP_695006|XP_005270805	9606.ENSP00000361281
9606	NP_996663|XP_005258026	9606.ENSP00000332404
9606	NP_001073341|NP_003579|XP_005262538|XP_006724847|XP_006724848	9606.ENSP00000384109
9606	NP_001165052|NP_004858	9606.ENSP00000362395
9606	NP_001103348|NP_001103349|NP_058650	9606.ENSP00000362390
9606	NP_001012520|XP_006717127	9606.ENSP00000362392
9606	NP_001135971|NP_001135972|NP_612448|XP_005255135	9606.ENSP00000380159
9606	NP_001186958|NP_001186959|NP_001186960|NP_001186961|NP_003540	9606.ENSP00000337425
9606	NP_000226|NP_001121077|NP_001275908|XR_246156|XR_247574|XR_252786|XR_424161|XR_428782|XR_432616	9606.ENSP00000337354
9606	NP_061137|XP_005256088|XP_005256089|XP_006721293|XP_006721294|XP_006721295	9606.ENSP00000219334
9606	NP_067048	9606.ENSP00000382485
9606	NP_001008744|NP_060789|XP_005267904|XP_005267905|XP_006720260|XP_006720261|XP_006720262|XP_006720263|XP_006720264	9606.ENSP00000337353
9606	NP_115791|XP_006715859	9606.ENSP00000380150
9606	NP_001092143|NP_068753	9606.ENSP00000338990
9606	NP_055521|XP_005269298	9606.ENSP00000228284
9606	NP_054756|XP_005258876|XP_005258877|XP_006723231	9606.ENSP00000338627
9606	NP_000135|NP_001155178|NP_852090	9606.ENSP00000366482
9606	NP_060184|XP_006723652|XP_006723653|XR_430268	9606.ENSP00000338624
9606	NP_001122402|NP_004892	9606.ENSP00000351520
9606	NP_001034851|XP_005252751	9606.ENSP00000429763
9606	NP_001271206|NP_001271207|NP_036531	9606.ENSP00000321266
9606	NP_001018009|NP_004835|XP_006713483	9606.ENSP00000373301
9606	NP_004065	9606.ENSP00000321260
9606	NP_000529	9606.ENSP00000255476
9606	NP_000084|NP_001265003	9606.ENSP00000360882
9606	NP_001026853|NP_001276687|NP_001276688|NP_001540	9606.ENSP00000360883
9606	NP_061174|XP_006710832|XP_006710833	9606.ENSP00000271277
9606	NP_001277190|NP_056470|XP_005260759|XP_006723621	9606.ENSP00000365619
9606	NP_079094|NP_938143|XP_005247844|XP_006713815	9606.ENSP00000348565
9606	NP_612486|XP_005254233|XP_005254234|XP_005254235	9606.ENSP00000348564
9606	NP_002768	9606.ENSP00000234347
9606	NP_001167515|NP_001167516|NP_001167517|NP_003108|NP_694859	9606.ENSP00000345849
9606	NP_003626|XP_005270313	9606.ENSP00000310657
9606	NP_004408	9606.ENSP00000239223
9606	NP_000591|XP_005249802	9606.ENSP00000385675
9606	NP_076417|XP_005253667	9606.ENSP00000324842
9606	NP_001037852|NP_001037853|NP_077317	9606.ENSP00000252840
9606	NP_075051|XP_006716155	9606.ENSP00000297273
9606	NP_005938	9606.ENSP00000334998
9606	NP_001020471|XP_006722363	9606.ENSP00000331748
9606	NP_036387	9606.ENSP00000366396
9606	NP_001029124|NP_001029125|NP_001732|XP_005253191	9606.ENSP00000331746
9606	NP_065685	9606.ENSP00000331745
9606	NP_005884	9606.ENSP00000334996
9606	NP_001013011	9606.ENSP00000383456
9606	NP_001276899	9606.ENSP00000331214
9606	NP_002136|XP_005257332|XP_005257333	9606.ENSP00000331741
9606	NP_009061|NP_700359|XP_005272722|XP_005272723|XP_005272725|XP_005272726|XP_006724613|XP_006724614|XP_006724615|XP_006724616|XP_006724617|XP_006724618|XP_006724619|XP_006724620|XP_006724621	9606.ENSP00000366265
9606	NP_067650	9606.ENSP00000362021
9606	NP_001888	9606.ENSP00000312506
9606	NP_001161442|NP_001161443|NP_001161444|NP_079193|XP_005262252|XP_005262253|XP_005262254|XP_005262256|XP_005262257|XP_005262258|XP_006724768|XP_006724769|XP_006724770	9606.ENSP00000362027
9606	NP_001258822|NP_476527|XP_006712305	9606.ENSP00000482581
9606	NP_001020239|NP_001020240|NP_001254545|NP_001254546|NP_001254547|NP_001254548|NP_057384|NP_938409|XP_006713006|XP_006713007|XP_006713008	9606.ENSP00000412326
9606	NP_001155197|NP_001155198|NP_002710|NP_848701|NP_848702|XP_005267876|XP_005267877|XP_005267879|XP_005267880|XP_005267883|XP_005267884	9606.ENSP00000412324
9606	NP_872439	9606.ENSP00000416662
9606	NP_001129243|NP_002942|XP_005260548|XP_006723912|XP_006723913	9606.ENSP00000237530
9606	NP_061198	9606.ENSP00000261839
9606	NP_005090	9606.ENSP00000356975
9606	NP_066961|XP_005266156	9606.ENSP00000247668
9606	NP_001171674|NP_149992|XP_005272744	9606.ENSP00000055335
9606	NP_006569|NP_057278	9606.ENSP00000261837
9606	NP_002858	9606.ENSP00000360718
9606	NP_001074472|NP_001074473|NP_001274166|NP_054785|XP_005265846|XP_005272371|XP_005276018|XP_005276308	9606.ENSP00000394331
9606	NP_000859|NP_001243689|NP_001243690	9606.ENSP00000276198
9606	NP_001245211|NP_689783|XP_005251429	9606.ENSP00000369328
9606	NP_116295	9606.ENSP00000273968
9606	NP_000340|XP_006716455	9606.ENSP00000276449
9606	NP_000488|NP_001021384|XP_005250864	9606.ENSP00000292427
9606	NP_659431	9606.ENSP00000321679
9606	NP_001128137|NP_001128138|NP_689505|XP_005263409|XP_006714480	9606.ENSP00000273962
9606	NP_001278932|NP_001278935|NP_001278936|NP_065854	9606.ENSP00000273963
9606	NP_079216|XP_005273707|XP_005273708|XP_006716465	9606.ENSP00000276440
9606	NP_004081	9606.ENSP00000226004
9606	NP_001013453|NP_569734|XP_006724676	9606.ENSP00000289619
9606	NP_005677|XP_005245680	9606.ENSP00000356172
9606	NP_079279	9606.ENSP00000374071
9606	NP_001229836	9606.ENSP00000483981
9606	NP_003931	9606.ENSP00000263966
9606	NP_001278666|NP_001278667|NP_001278668|NP_037362	9606.ENSP00000483985
9606	NP_079423|XP_006712839	9606.ENSP00000263960
9606	NP_001007241|NP_001007242|NP_001007243|NP_001493|XP_005255316|XP_005255318	9606.ENSP00000370767
9606	NP_853517|XP_005257364|XP_006721927	9606.ENSP00000334798
9606	NR_038843	9606.ENSP00000455298
9606	NP_001001660|XP_005253376|XP_005253377	9606.ENSP00000370761
9606	NP_001001666|NP_001001891|XP_006712621	9606.ENSP00000274979
9606	NP_060222|NP_942582|XP_006724733	9606.ENSP00000349781
9606	NP_001182315|NP_001182316|NP_660317|XP_005257146	9606.ENSP00000482364
9606	NP_036551|XP_006715523	9606.ENSP00000356194
9606	NP_001139746|NP_001139755|NP_001139756|NP_001139757|NP_001139758|NP_001185454|NP_001185455|NP_001185456|NP_001185457|NP_001185458|NP_001185459|NP_001185460|NP_110383|XP_005270128|XP_005270130|XP_005270131|XP_005270132|XP_005270133|XP_005270134|XP_005270135|XP_005270136|XP_005270137|XP_005270139|XP_005270140|XP_005270141|XP_005270142|XP_005270143|XP_005270145|XP_005270146|XP_005270148|XP_005270149|XP_005270150|XP_005270151|XP_005270152|XP_005270153|XP_005270154|XP_005270155|XP_005270156|XP_005270157|XP_005270158|XP_005270159|XP_005270160|XP_005270161|XP_006718018|XP_006718019|XP_006718020|XP_006718021	9606.ENSP00000358404
9606	NP_068566	9606.ENSP00000358407
9606	NP_001121163|NP_001269796|NP_001269797|NP_001269798|NP_001269799|NP_001269800|NP_001269801|NP_057208|XP_006710873	9606.ENSP00000339577
9606	NP_055426|XP_005248756|XP_005248757|XP_006715467|XP_006715468	9606.ENSP00000358400
9606	NP_057547|XP_005268518|XP_005268519|XP_006714849	9606.ENSP00000302543
9606	NP_036461	9606.ENSP00000262065
9606	NP_001166148|NP_116078|XP_006723498|XP_006723499|XP_006723500|XP_006723501|XP_006723502|XP_006723503|XP_006723504	9606.ENSP00000347338
9606	NP_001180458|NP_001180459|NP_006575|XP_006721704|XP_006721705	9606.ENSP00000327191
9606	NP_009146|XP_006721714	9606.ENSP00000442563
9606	NP_803238	9606.ENSP00000476312
9606	NP_001002905	9606.ENSP00000476313
9606	NP_001229577|NP_112210|XP_005248994	9606.ENSP00000329880
9606	NP_001127890|NP_060662	9606.ENSP00000316881
9606	NP_001182149	9606.ENSP00000410890
9606	NP_000763|NP_001122397	9606.ENSP00000285979
9606	NP_000457|NP_001269606|NP_001269607|XP_005250490|XR_242246|XR_426037|XR_426044|XR_427936|XR_427944	9606.ENSP00000248633
9606	NP_000407|XP_006715533|XP_006715534	9606.ENSP00000356713
9606	NP_116145	9606.ENSP00000335060
9606	NP_001116291|NP_001274141|NP_065867|XP_005246007|XP_005246008	9606.ENSP00000247986
9606	NP_112217	9606.ENSP00000422554
9606	NP_112178	9606.ENSP00000356991
9606	NP_001243050|NP_073590|XP_006710881|XP_006710882|XP_006710883	9606.ENSP00000362574
9606	NP_149976	9606.ENSP00000273610
9606	NP_001267468|NP_056250|NP_904355|XP_005250910|XP_005250911	9606.ENSP00000428968
9606	NP_003927	9606.ENSP00000304250
9606	NP_689659|XP_006720119	9606.ENSP00000451162
9606	NP_001135873|NP_001135874|NP_001135875|NP_001135876|NP_006007	9606.ENSP00000309376
9606	NP_004970	9606.ENSP00000218176
9606	NP_941965	9606.ENSP00000334197
9606	NP_112598	9606.ENSP00000484472
9606	NP_001018080|NP_065174	9606.ENSP00000377471
9606	NP_149124|XP_006721764|XP_006721765	9606.ENSP00000377470
9606	NP_038460|XP_005272378	9606.ENSP00000386239
9606	NP_061146|NP_954872	9606.ENSP00000258613
9606	NP_004130	9606.ENSP00000217407
9606	NP_001005407|NP_066921|XP_005255709|XP_006721026|XP_006721027|XP_006721028|XP_006721029|XP_006721030|XP_006721031|XP_006721032	9606.ENSP00000334198
9606	NP_060212|XP_006722556|XP_006722557|XR_430076	9606.ENSP00000269499
9606	NP_000206|XP_005259953|XP_006722808	9606.ENSP00000391676
9606	NP_001230527	9606.ENSP00000463024
9606	NP_005903	9606.ENSP00000299766
9606	NP_003290|NR_037425	9606.ENSP00000299767
9606	NP_001124482|NP_001182399|NP_002962|XP_006713343|XP_006713344	9606.ENSP00000399518
9606	NP_000880|XP_005268908|XP_005268909|XP_006719439	9606.ENSP00000267082
9606	NP_689814	9606.ENSP00000380840
9606	NP_001155032|NP_001155033|NP_001155034|NP_001155035|NP_001155036|NP_001155037|NP_001155038|NP_055843|XP_006713618	9606.ENSP00000399511
9606	NP_001278974|NP_001278975|NP_006672|NR_120489	9606.ENSP00000264218
9606	NP_006428	9606.ENSP00000371419
9606	NP_689537	9606.ENSP00000283547
9606	NP_001181934|NP_116319|XP_006718992	9606.ENSP00000414390
9606	NP_001091880	9606.ENSP00000371141
9606	NP_002160	9606.ENSP00000484479
9606	NP_001240|XP_005268278|XP_005268279|XP_005268281|XP_006720387|XP_006720388	9606.ENSP00000335246
9606	NP_005973	9606.ENSP00000247182
9606	NP_002415|XP_006718904	9606.ENSP00000236826
9606	NP_001004452	9606.ENSP00000343521
9606	NP_001017415|NP_001017416|NP_003359	9606.ENSP00000343526
9606	NP_001155005|NP_055829|NR_027762	9606.ENSP00000386226
9606	NP_663627	9606.ENSP00000361875
9606	NP_001019784|NP_001153736|XP_005250394	9606.ENSP00000411145
9606	NP_116242	9606.ENSP00000467083
9606	NP_001243369|NP_001243370|XP_005258577|XP_005258578|XP_005258579	9606.ENSP00000463159
9606	XP_006721420	9606.ENSP00000411140
9606	NP_001129950|NP_001129951|NP_001267488|NP_001267489|NP_112182|XP_005245570|XP_005245571	9606.ENSP00000463154
9606	NP_001136336|XP_006721416|XP_006721417	9606.ENSP00000301015
9606	NP_002891	9606.ENSP00000463151
9606	NP_002452|XP_005256369|XP_006721255	9606.ENSP00000301012
9606	NP_777560	9606.ENSP00000317686
9606	NP_848651|XP_006714271	9606.ENSP00000327738
9606	NP_001406	9606.ENSP00000253039
9606	NP_004844	9606.ENSP00000305255
9606	NP_001159752|NP_001159753|NP_005583|XP_005252051|XP_005252052|XP_005252053	9606.ENSP00000363571
9606	NP_001004323	9606.ENSP00000327732
9606	NP_055404	9606.ENSP00000364257
9606	NP_001254739|NP_002203|NP_852131|NP_852133	9606.ENSP00000363574
9606	NP_001189405|NP_003332|NP_872607|XP_005265488	9606.ENSP00000303709
9606	NP_001129036|NP_001230023|NP_004497	9606.ENSP00000357440
9606	NP_001269355|NP_001269356|NP_002640|XP_005250500|XP_006716090	9606.ENSP00000352121
9606	NP_612157	9606.ENSP00000357442
9606	NP_001138497|NP_060687	9606.ENSP00000363616
9606	NP_000182|NP_001159531	9606.ENSP00000363614
9606	NP_001009182|NP_001009183|NP_003607	9606.ENSP00000308533
9606	NP_001231785|NP_940894	9606.ENSP00000327599
9606	NP_940849	9606.ENSP00000308535
9606	NP_000430|NP_001171346	9606.ENSP00000308024
9606	NP_000758|XP_005258626|XP_006723113|XP_006723114	9606.ENSP00000324648
9606	NP_001009565|XP_006712066	9606.ENSP00000368080
9606	NP_079230	9606.ENSP00000359698
9606	NP_001138461	9606.ENSP00000410545
9606	NP_113663	9606.ENSP00000367059
9606	NP_001073866	9606.ENSP00000289877
9606	NP_006600	9606.ENSP00000387246
9606	NP_653182|XP_005267355|XP_006720079	9606.ENSP00000247194
9606	NP_001094299	9606.ENSP00000368737
9606	NP_001252518|NP_001252519|NP_001252520|NP_006045|NP_958831|NP_958832|NP_958833	9606.ENSP00000367050
9606	NP_689935|XP_005271506|XP_006718849	9606.ENSP00000298251
9606	NP_001257448|NP_004681|XP_006715666	9606.ENSP00000437550
9606	NP_116019|XP_005267810	9606.ENSP00000216756
9606	NP_002845|XP_006724348|XP_006725467	9606.ENSP00000216200
9606	NP_940937|XP_005259954	9606.ENSP00000467723
9606	NP_001693|XP_005251072	9606.ENSP00000430945
9606	NP_001012320|NP_001276110|NP_001276111|NP_001276112|NP_001276113|NP_001276114|NP_001276115|NP_001276116|NP_001276117|NP_001276118|NP_001276119|NP_001276120|NP_001276121|NP_060913|NP_061145	9606.ENSP00000396379
9606	NP_001129158|XP_005278335	9606.ENSP00000439454
9606	NP_705841|XP_006720517	9606.ENSP00000317300
9606	NP_006647	9606.ENSP00000294064
9606	NP_004570	9606.ENSP00000294066
9606	NP_065172	9606.ENSP00000009105
9606	NP_872420|XP_005272471	9606.ENSP00000364502
9606	NP_001020607|NP_078808|XP_006712807|XP_006712808|XP_006712809|XP_006712810	9606.ENSP00000332592
9606	NP_000901|XP_005263090|XP_005263091	9606.ENSP00000332591
9606	NP_001182526	9606.ENSP00000456026
9606	NP_001287894|NP_001312|XP_006719321|XP_006719322	9606.ENSP00000310901
9606	NP_588610	9606.ENSP00000332737
9606	NP_001094832	9606.ENSP00000388723
9606	NP_848549|XP_005270526|XP_005270527	9606.ENSP00000286692
9606	NP_001269785|NP_001269787|NP_001269789|NP_001269790|NP_115668|XP_005245341|XP_005245343|XP_006711456|XP_006711457|XP_006711458|XP_006711459	9606.ENSP00000357315
9606	NP_001193853|NP_001193854|NP_008820|NP_787058|NP_795711|XP_005247962	9606.ENSP00000332049
9606	NP_000970|NP_001257419	9606.ENSP00000447001
9606	NP_005424	9606.ENSP00000462468
9606	NP_001242992|NP_001242993|NP_001834|NP_778203|XP_005268708|XP_006719304	9606.ENSP00000447006
9606	NP_001166045|NP_001166046|NP_078872|XP_005266091	9606.ENSP00000342924
9606	NP_005340|NP_056958|NP_976028|NP_976029|XP_005248218|XP_006714025|XP_006714026	9606.ENSP00000345206
9606	NP_003656|NP_775628	9606.ENSP00000270879
9606	NP_001121075|NP_060351|XP_006717225|XP_006717226|XP_006717227|XP_006717228	9606.ENSP00000354387
9606	NP_002006	9606.ENSP00000368880
9606	NP_036443|XP_006717497|XP_006717498	9606.ENSP00000368881
9606	NP_061140	9606.ENSP00000300057
9606	NP_001005177	9606.ENSP00000348368
9606	NP_001138783|NP_002657|XP_005254991	9606.ENSP00000300055
9606	NP_001254507|NP_056417	9606.ENSP00000435365
9606	NP_001273380|NP_940929	9606.ENSP00000377814
9606	NP_775901|XP_005266736|XP_006722497|XP_006722498	9606.ENSP00000255674
9606	NP_067019|NP_597812	9606.ENSP00000251768
9606	NP_003330|NP_862821	9606.ENSP00000381717
9606	NP_653218	9606.ENSP00000468057
9606	NP_001277270|NP_001277271|NP_001277272|NP_849164|XP_006720497	9606.ENSP00000284382
9606	NP_001123562|NP_001123563|NP_001123564|NP_112584|XP_005256867|XP_006721646|XP_006721647	9606.ENSP00000382140
9606	NP_954586	9606.ENSP00000341961
9606	NP_006502	9606.ENSP00000341963
9606	NP_001035971	9606.ENSP00000362621
9606	NP_003719|XP_005263378	9606.ENSP00000406022
9606	NP_001140198|NP_612388	9606.ENSP00000274532
9606	NP_001036783|NP_919254|XP_005268261|XP_005268262|XP_005268263	9606.ENSP00000286523
9606	NP_001005498|NP_078875|XP_005257726|XP_005257727|XP_005257729	9606.ENSP00000322775
9606	NP_066363|XP_006723899	9606.ENSP00000379412
9606	NP_542163	9606.ENSP00000366679
9606	NP_036224|XP_005246539	9606.ENSP00000319476
9606	NP_006484	9606.ENSP00000366673
9606	NP_543010|XP_005260929	9606.ENSP00000366672
9606	NP_001193769|NP_001193770|NP_001193773|NP_006455	9606.ENSP00000386443
9606	NP_001004356|NP_001004358|NP_068742	9606.ENSP00000381498
9606	NP_001244025|NP_006183	9606.ENSP00000381499
9606	NP_001310|XP_005259559	9606.ENSP00000255641
9606	NP_001004701	9606.ENSP00000324913
9606	NP_001138353|NP_001138354|NP_001138355|NP_694571	9606.ENSP00000345064
9606	NP_001273739|NP_077321	9606.ENSP00000366953
9606	NP_001164274|NP_001164275|NP_001164279|NP_443111|NP_954658|NP_954660|XP_005268670|XP_006719279	9606.ENSP00000381490
9606	NP_001032642|NP_064517|XP_005261216|XP_005261217|XP_006724092|XP_006724093|XP_006724094|XP_006724095|XR_424534|XR_429379|XR_432996	9606.ENSP00000381140
9606	NP_001349	9606.ENSP00000336741
9606	NP_149021	9606.ENSP00000381494
9606	NP_001192188|NP_001192189|XR_429700	9606.ENSP00000455132
9606	NP_000524|NP_001122306|NP_955772	9606.ENSP00000481006
9606	NP_000184	9606.ENSP00000297261
9606	NP_003071|XP_005267166	9606.ENSP00000258052
9606	NP_060504|XP_005248375|XP_006714541	9606.ENSP00000265107
9606	NP_689497	9606.ENSP00000297265
9606	NP_001124436|NP_006216	9606.ENSP00000430344
9606	NP_001171968|NP_004026|NP_009223	9606.ENSP00000293217
9606	NP_620410	9606.ENSP00000453704
9606	NP_000080	9606.ENSP00000297268
9606	NP_079140|XP_006722158|XP_006725413	9606.ENSP00000481559
9606	NP_001157930|NP_001157931|XP_005250100	9606.ENSP00000252071
9606	NP_000984|NP_001092047|NP_001093163	9606.ENSP00000386717
9606	NP_005737|XP_005250157	9606.ENSP00000222553
9606	NP_000241	9606.ENSP00000225275
9606	NP_056306|NP_116259|XP_005266969|XP_005266970|XP_005266972|XP_005266973|XP_005266974|XP_006715513|XP_006715514|XP_006715515	9606.ENSP00000358242
9606	NP_001070666|NP_076990	9606.ENSP00000386710
9606	NP_001092903|NP_653321	9606.ENSP00000386711
9606	NP_002134|XP_005270849	9606.ENSP00000362566
9606	NP_000517	9606.ENSP00000167586
9606	NP_060893|XP_005253474	9606.ENSP00000075503
9606	NP_001129248|NP_054726|XP_005251892|XP_005251893	9606.ENSP00000362563
9606	NP_277039|XP_005270465	9606.ENSP00000362562
9606	NP_002481	9606.ENSP00000418842
9606	NP_000186|NP_872577|XP_005269812|XP_005269813|XP_005269814|XP_005269816|XP_005269817|XP_005269818	9606.ENSP00000326649
9606	NP_071327	9606.ENSP00000248958
9606	NP_536356	9606.ENSP00000367658
9606	NP_115484	9606.ENSP00000467290
9606	NP_001004717	9606.ENSP00000319217
9606	NP_066969	9606.ENSP00000366015
9606	NP_064612	9606.ENSP00000296682
9606	NP_001265595|NP_001265596|NP_001265597|NP_057361|NP_899050|XP_005249236	9606.ENSP00000417610
9606	NP_071423	9606.ENSP00000261486
9606	NP_002486|XP_005248582	9606.ENSP00000296684
9606	NP_055832|NP_963918|NP_963920|XP_005270705|XP_005270706	9606.ENSP00000359829
9606	NP_001263307|NP_001263308|NP_065080|XP_006713270	9606.ENSP00000296135
9606	NP_001121087|NP_001229792|NP_060463|XP_005266495|XP_005266496|XP_006719904|XP_006719905	9606.ENSP00000261488
9606	NP_065825	9606.ENSP00000261537
9606	NP_003269|XP_005265483	9606.ENSP00000296130
9606	NP_110414	9606.ENSP00000256785
9606	NP_008896|XP_005258398|XP_005258399	9606.ENSP00000261332
9606	NP_695003	9606.ENSP00000311427
9606	NP_000719|XP_005253192	9606.ENSP00000433490
9606	NP_113609|XP_006722192	9606.ENSP00000478589
9606	NP_009171|XP_005244919	9606.ENSP00000356920
9606	NP_006497|XP_005247745|XP_006713782|XP_006713783	9606.ENSP00000286364
9606	NP_001257325|NP_689649	9606.ENSP00000448248
9606	NP_001002901|NP_001275758|NP_001275759|NP_001275760|NP_001275761	9606.ENSP00000356925
9606	NP_848126	9606.ENSP00000353203
